sentence,labels
RT @FuckYouIsaac_: Maury 70 years old still exposing hoes,1
RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,1
"RT @FukTylar: ""Heard you was talkin trash like I wouldn't find out"" http://t.co/8LpcnHM9XB",0
"RT @FumingTurnip: @PatVPeters O didn't know?!? Sure, he's a little bitch. Valerie Jarrett on the other hand, you betcha. That guy knows eve&#8230;",1
RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,1
RT @FunkyDineva: Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,1
RT @FunkyDineva: I have not watched part 2 of the reunion. I'm so over them hoes. I don't even care,1
"RT @FunkyDineva: If you can barely walk in your heels or your dress, bitch you are trying to hard",1
RT @FunkyDineva: Teenagers have got to be the most disrespectful sons of bitches ever! I commend all parents. It's not an easy job,1
RT @FunnyJokeBook: I hope I made these pot brownies right http://t.co/iDDDHPPjiu,0
"RT @FunnyJokeBook: If your tweets have never offended anyone, then you tweet like a little bitch.",1
RT @FunnyJulius: Please win it all this year @Yankees,0
RT @FunnyOGtweets: When rednecks fool around with the aux cord http://t.co/Tyzuro7qR5,0
"RT @FunnyOrTips: ugly people: taken &#128143; 

nerds: taken &#128143; 

hoes: taken &#128143; 

everybody: taken &#128143; 

me: &#128694;",1
"RT @FunnyPicsDepot: He really put ""side bitch contract"" &#128514;&#128514; http://t.co/KOktVOpVp1",1
RT @FunnyPicsDepot: Lmao I hate that hoe already &#128514; http://t.co/0vRAm5PFJL,1
RT @FunnyPicsDepot: Lmfao bitch got my phone https://t.co/alUNWj9SCk,1
RT @FunnyPicsDepot: Niggas develop superpowers when it comes to getting some pussy http://t.co/ADbxQlTDJj,1
RT @FunnyPicsDepot: These 5th grade hoes ain't loyal http://t.co/hhPruzXR0J,1
RT @FunnyPicsDepot: When u start realizing that bae is a hoe http://t.co/0j96w8OFMq,1
RT @FunnyPicsDepot: When you get twerk from the thickest bitch in the room http://t.co/a6r9U18EFS,1
RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,1
"RT @FunnyPicsDepot: bitches be like ""I'm a virgin"" http://t.co/mFDwXmg8ic",1
RT @FunnyPicsDepot: bitches in middle school be like http://t.co/8HdtphPH51,1
RT @FunnyPicsDepot: how to get unlimited pussy in high school http://t.co/54vF2R3S3a,1
RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,1
RT @FunnyPicsDepot: rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/AMJyeK77QA,1
RT @FunnyPicsDepot: this bitch at the mall shaped like mr. incredible http://t.co/L8CuVNznWm,1
"RT @FunnyPicsDepot: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/rJVOVoO53l",0
RT @FunnyQuotees: Halloween use to be a holiday for kids. It is now National dress like your inner hoe day.,1
"RT @FunnyQuotees: I hope a bird shits on your face, bitch.",1
RT @FunnySayings: &#8220;you&#8217;re a bitch&#8221; that&#8217;s new information thanks,1
RT @Fvnxy: Irrelevant people talk so much shit like who the fuck are you bitch,1
RT @Fvnxy: When bae turns out to be a hoe http://t.co/h37nSQCmaR,1
"RT @G0ldenG0ddess: Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &#128131;",1
RT @GBithc: This bitch think she cute and have all the guys over her hunny ur fake asf just like ur weave he dont even like u stfu,1
"RT @GDKElijah: Ladies, if your pussy sounds like this please hit my DMs. I need you for a science project &#128064; https://t.co/XR0HgOld5m",1
RT @GLODEH: Her shitty booty ass talm about its a prep rally. How bitch how? What y'all preparing for? &#128514;&#128514;&#128514;,1
RT @GMB_Ace: @_100D dat Nigga Lame bro he Unfollowed Me Like A bitch,1
RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,1
RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me,1
RT @GMB_Ace: If U wife A bitch den She represent U...So Dnt Wife DA Wrong Bitch,1
RT @GMB_Ace: If more Den 5 Niggas can Say dey Fuked Yo bitch U Shuldnt Be cuffin Her &#8252;&#65039;&#128554;,1
RT @GMB_Ace: Lame bitches always Wanna try 2 Play a real Nigga like a Lame Bitch das how u get treated N cut loose&#9995;,1
RT @GMB_flash7414: Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,1
"RT @GODLOVESUGLYY_: You tell me I'm beautiful, like you tell every other bitch. Come on sir. #dobetter",1
RT @GOLDBONEQUEEN: Stevie J turned a hoe &#128111;into a Housewife&#128129;&#128141;&#128142; and Nikko turned a Housewife&#128582; into a hoe&#128111;&#128111;&#128131;&#9757; !!I swear this shit can happen,1
"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.
http://t.co&#8230;",0
RT @GUNSandcrayons: What's wrong with these bitches breh http://t.co/wcGJoUdeue,1
RT @GVLDENBEAUTY_: these hoes woozy,1
RT @Gabriel_Montoya: RT &#8220;@Brandon_Rios1: @Gabriel_Montoya fuck u bitch hope I don't see u bitch cuz I would love for u to tell me to my fac&#8230;,1
RT @GabrielaAngela4: @JacklynAnnn @TheOneMiss_Luu bitches lover the word quality because they quality Bitches.,1
RT @GabrielaAngela4: @JacklynAnnn I'm not even ghetto!!!!,0
RT @GabrielaAngela4: Bitches be like Fuck ponies but ponies ve like Fuck bitches.,1
RT @GabrielaAngela4: That hoe wanta 6/6.,1
"RT @GangsterFeels: Yes i'm judging you by the way you dress, bitch.",1
"RT @Garin: ""A day without laughter is a day wasted."" 

~Charlie Chaplin",0
RT @Garnettujl: Hoes will be hoes.,1
"RT @Garvey_B: New sign up at mong kok protest site says: ""fight for democracy and oppose the communists to have a future"" http://t.co/w2pOn&#8230;",0
RT @GaryLopez_19: I'm gonna make this math test my bitch tomorrow.,1
RT @GatorDwqam: Everytime I see Nelson Agholor make a play I want to puke. Kid should've been a gator. Thanks Charlie Cheeseburger.,0
RT @Gavin_McInnes: Asking the gov't to cure healthcare is like asking retards to cure down's.,1
RT @Gawker: Conan O'Brien mocks the new Call of Duty game while getting killed repeatedly. http://t.co/GfCsARhTJT,0
"RT @Gawker: Congressman's office admits ""Hell yeah Benihana up in this bitch"" tweet was a mistake. http://t.co/LTzwuJC0Vs",1
"RT @GayAtHomeDad: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow.",1
RT @GbOSMG: y'all gotta stop pumping these ugly hoes heads up &#128567;,1
RT @GeeZzzus: Don't no woman want a man that acts like a bitch,1
RT @Georganaaa_: I asked dis bitch to get me water 10 mins ago where Dafuq is it,1
RT @GeorgeCarlinSez: My uncle taught me abt sex. He said 'The birds fuck the bees.' Then he told me he banged a girl so hard her freckles c&#8230;,1
RT @GeorgeKelleyJr: If ur 20+ and still need ur parent's permission to do stuff ur a little bitch #growup,1
RT @GermanSquidd__: These water challenges are retarded as fuck.,1
RT @GetEmKee_iGotEm: hoes? I got several? they 10's or better &#128076;,1
RT @GetRKOd: Have a seat drunk bitch #RKO https://t.co/6XpNyr1Jbn,1
"RT @Get_It_MarMar: If I hit you wit that shottie bitch, I bet ya body flip ! &#128299;&#128165;&#128165;&#128165;",1
RT @GettEmm_Jay: So before you wear a thong get yo pussy in check,1
RT @Gezzy504: Niggas don't mind sharing hoes,1
RT @GhettoViine: Dumb bitch https://t.co/JdSvCGQFQn,1
RT @GhettoViine: This bitch came to the club with a broken neck? Bitch you serious? https://t.co/A9yNUopYvY,1
RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!,0
"RT @Giants: Mariano Rivera now has a street outside Yankee Stadium named after him, which Giants have also had similar honors: http://t.co/&#8230;",0
"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",1
"RT @GirlfriendNotes: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam&#8230;",0
RT @GirlsLoveDrugs: Talkin bout the next bitch but you ain't bout shit.,1
RT @Giselle_Horan13: @1D_NIPPLES_ you slay that bitch,1
"RT @GlennSoucy1: The crows warned you to stay away from the island. Will you?
THE SOUL COLLECTOR
http://t.co/VTc661dC65 #IAN1 http://t.co/1&#8230;",0
RT @Gmel_Genuine: When ya broke ONLY real bitches stick around,1
RT @GoatIdeas: Oreo Frappuccino http://t.co/o3QJ8M1nFf,0
"RT @GoatRapLines: Chief Keef changed the rap game when he said ""bitch I'm cooler than a cooler""",1
"RT @GoatRapLines: When Lil Wayne said ""Even deaf bitches say ""Hi"" to me, she tell a blind bitch and she say ""I gotta see"""" my headphones ju&#8230;",1
RT @GoatRapLines: When Wale said.....nvm that nigga trash,1
"RT @GoldenBella_: If a bitch could be okay with fucking a man knowing he has a girl, she's a hoe! That's it.",1
RT @Goldie_Brim: Smack a bitch no filter,1
"RT @Goldkamp247: Yep, Steve Spurrier just sorta compared Alabama to the Yankees. ""They've (NY) got the biggest payroll, they don't win ever&#8230;",0
"RT @Golfwangslut25: Tyga makes you think about fucking a bunch of bad bitches 
J.cole makes you motivated 
Drake makes you wanna think abou&#8230;",1
"RT @GoodKidLeo: catch a bitch snitch, my finger itchin on the switch",1
RT @Gook____: Lil stupid ass bitch I don't fuck with YOU!!&#128564;,1
"RT @Goons_TXT: Also, just because you suck dick, doesn't mean you have to act like a faggot.",1
RT @Goons_TXT: Only retards and dads roll Lawful Good.,0
RT @GorgeousCamry_: &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !,1
RT @GorgeousCamry_: &#8220;@1inkkofrosess: @GorgeousCamry_ stop explaining yo self sorry ass bitch DONT NOBODY CARE &#128522;&#8221;eww you sound spicy !,1
RT @GorgeousCamry_: I peep a lot of shit and I just laugh cause these hoes some actors !,1
RT @GorgeousCamry_: it's two different things you hoes should know because a lot of you hoes THINK yal know me !,1
RT @GorgeousLeeiyah: Niggas loose they down bitch for a bitch who down to snitch &#128586;&#128175;,1
RT @GossipCop: Charlie Sheen SLAMS Rihanna For Rejecting His Fiancee: You&#8217;re A Rude &#8220;Idiot&#8221; With Bad Wig http://t.co/NChn9cRLCj,0
RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;,1
RT @GottaLuvLexci_: You know these hoes wishy washy,1
RT @GottaPHILMe: &#128128;&#128128; RT &#8220;@VersaceSilk: When you and your boys discover a hoe https://t.co/fbfR8trToY&#8221;,1
"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",1
RT @GreGooglyMoogly: My mind is so clear a bird just crashed into the side of my head.,0
RT @GreatNegrodamus: Lmfaoooooooooo trash ass falcants RT @PacDaGoat: LMFAOOOOOOOOOOO ya stink @BlakeDaBasedSon,1
RT @GreatScottnyc: All bitches is crazy.,1
RT @Great_Bryt: Riff Raff is trash,0
RT @GreaterThn: When you see bae retweet or mention some hoe http://t.co/864iI0yIoV,1
"RT @GreenLanternJet: I was already 24 when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed.",0
RT @Gresham_Major: U tell us you fuckin barbarian RT @TypoGawd: Does pussy juice really help ya beard grow?,1
"RT @Griff_TheGreat: Drake said it best when he said ""Niggas act more like bitches these days!""",1
"RT @GrownAssMidget: I&#8217;m a bitch? You&#8217;re a bitch. Your mom&#8217;s a bitch for having a bitch, your dad&#8217;s a bitch for fucking a bitch. Now who&#8217;s t&#8230;",1
RT @GrvndBxrry: i hate when bitches brag bout how they bf put it down ........ Then they single .... &#128514;,1
"RT @GuapoAficionado: Kill em all at once I say.

RT &#8220;@PacDaGoat: The world will be a better place when bitches like her dies lonely http://&#8230;",1
"RT @GucciManeQuote1: Gucci, you conceited bitch I might be
'Cause my chain so bright, Stevie Wonder might see",1
RT @GuiltyZoE: &#128514;benzino bitch wasn't ready &#128557;&#128557;&#127821;,1
RT @Guinness_RAS: @chelsea_elisa tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,0
"RT @Gunplayrob187: Tired of dealing with these hoes , but my dick not &#128588;&#128175;&#128564;&#128514;&#128514;",1
"RT @GuruJeremy: Hoes use the""it just happened"" excuse as a means to cope wit them being a ho. They make it seem as if they had no control o&#8230;",1
"RT @GuruJeremy: That's how niggas get cheated on. She lie in ur face bc she in denial about her hoe actions. But she tell her homegirls ""it&#8230;",1
RT @GuruJeremy: Women think they are angels. So they be in denial about their own hoe actions. Don't fall into their facade. See past the b&#8230;,1
RT @Guwopp1017: Bullying doesn't exist.....BITCH ASS PEOPLE EXIST! If you don't stand the fuck up for yourself &amp; stop being a pussy!,1
RT @GuyCodes: Flirting with bitches on Twitter like http://t.co/UBFtGH262O,1
RT @GuyCodes: One loyal girlfriend is worth more than a hundred hoes.,1
"RT @GuyCodes: Scientists recently discovered that bitches, do in fact, be trippin'.",1
RT @GuysPIctures: Once bitches get the D... http://t.co/deWE9ttUz5,1
"RT @GvldRve: &#8220;@Satisfied_x: ESJ got some ugly hoes yeah, and them Leon G. Students ain't making no better. 99.9 of em fugly.&#8221; You ain't lyi&#8230;",1
RT @Gvmby: This bitch possessed by the thot demon. https://t.co/FHfgbsihhE,1
RT @H8UHOES: Alot of good girls made a twitter &amp; became a hoe for the attention they don't receive from their fathers.,1
"RT @HBCUfessions: ""Mannn these hoes for everybody"" other words don't love these hoes especially at - FAMU...",1
RT @HBCUfessions: All these hoes want is sum Good Dick &amp; attention -All HBCU,1
"RT @HBCUfessions: Am I the only nigga that fucked a ""virgin"" expecting her to scream. She wasn't even moaning....bitch you not a virgin- FA&#8230;",1
"RT @HBCUfessions: I got some bomb dick from a Alpha, a Q, 2 Kappas, a Iota, &amp;two professors all in the same month. Im not a hoe..I just say&#8230;",1
RT @HBCUfessions: I guess my confessions trash because none of them got posted- FAMU,0
RT @HBCUfessions: I know if my bf breaks up w/ me I'll become the biggest hoe of all time &amp;probably fuck anyone who looks my way bc id be s&#8230;,1
RT @HBCUfessions: My body count went from 1 to 9 in one semester... I'm not a hoe just love sex -FAMU,1
RT @HBCUfessions: Sigmas love to eat pussy at their juice party's... - FAMU,1
RT @HBCUfessions: So my homegirl fucked this alpha but little does she know she's just sloppy seconds... How my pussy taste- FAMU,1
RT @HBCUfessions: Us dykes get more play than most niggas! -FAMU,1
RT @HBCUfessions: track girls have the best pussy!!! - Bethune-Cookman,1
RT @HEGS_com: What's that bright yellow thing the ref just showed to Martins Indi?! I can't remember seeing one of those before! #clubmetro,0
RT @HELL3RELL: Today is the only day you hoes get a pass for being a fool&#128514;,1
"RT @HENNERGIZED: &#128557;&#128557;&#128557;&#8220;@StopBeingSober: Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.&#8221;",1
RT @HG_Shit: @1BookieG I just fucked yo bitch bruh.. I tried not to tho,1
RT @HG_Shit: @1BookieG aye g.. I fucked yo bitch again by mistake..,1
RT @HG_Shit: @1BookieG them klutzy bitches,1
RT @HG_Shit: Cause bitch I'm Tae !! #KingLute,1
RT @HG_Shit: Mfs still in the same spot as 3yrs ago. Beefing with the same nighas. Sleeping with the same hoes. Eating from the same restau&#8230;,1
"RT @HG_Shit: On my mama yous a hoe! Omm yous a bitch! Omm if you get in a jam, I bet you snitch! Omm &#128514;",1
RT @HG_Shit: Pull up like look at my shoes bitch &#128526;,1
RT @HMSguy: Rahal's an idiot. Second time this year he's wrecked someone under yellow.,0
"RT @HOFSportsTalk: It's okay for Michael Sam to mock Manziel, but if Johnny mocked Sam by pretending to have a dick in his mouth he'd get a&#8230;",1
