sentence,labels
This is a son of a bitch.,1
The cowardly,1
"You're not a bad boy, you're a bad boy, you're a bad boy, you're a bad boy, you're a bad boy, you're a bad boy, you're a bad boy, you're a bad boy, you're a bad",1
I'm not sure if I'm going to be able to get a good one.,1
"Father is the father of the children, Father is the father of the children.",1
Shalat Ghasuddin Taheri is the real Shalat of the whole world,1
This motherfucker knows what he says,1
This is a shithole.,1
These four came out of the goat's belly together. They were not able to read and write when they were little.,1
Poultry poetry is in your pocket,1
Muslims are slaves of one God no houthi Mufafiq Kuwar Baqdar has not bowed his head without Allah alone,1
This bond will be paid in eight years'jail and those who have a speaker will be punished with a kick in the face,1
These are the fraudsters these mothers and children should be driven out of the country,1
It is not in your conscience to insult a friend of Allah. Satan is the devil that keeps making millions of rupees on YouTube by spreading this.,1
You have taken the rest of your wealth from the earth to the sky. Your flesh has been stolen. And the rest of your wealth has been stolen. And the rest of your wealth has gone into your father's womb. And the rest of your wealth has gone into your father's,1
Kanky is presenting on the side of Maggie.,1
There is a good song of Shaala Bhandar.,1
All these mad kids should be killed in the gutter,1
I'm going to kill your asses.,1
Do you want to die inside the temple or do you want to die with two birds?,1
Khangki Maghi You are Muslim or,1
"Motherfucker, you need to fix your shoes.",1
"He's been to the house of the devil, but he's not ashamed of it.",1
The stomach of a mother like a fish is hard for those who believe the wonderful words.,1
"Motherfucker's child Teka Taheri says what about Taheri, then the Prophet says good buses you motherfucker's son, and Rasul Khankiirpoola tells you that he has invited you to his motherfucker's house.",1
Salaf Kafir,1
One of them is a man.,1
"Once he lost, once he was out, once again he was a goat.",1
All the pigs are pigs,1
Ok that the invitation comes they are another Khanki's child!!!!,1
The first,1
Of course it is a fake.,1
The tomb of the priest should be wrapped in shoes.,1
I'm going to be a chicken thief.,1
I think it would be a sin to see the faces of these four atheists.,1
The Lord is a puppeteer.,1
Khanki's son Khanza ate Habal Tabal.,1
You are the mother of my father.,1
Atheists are always liars and Satan is a number.,1
I need to get in the car,1
Lopa is a kid.,1
Lopa has given birth to a whore by her mother after her husband,1
Shalle neeme mar like a life with the scholars,1
You and all the other guys are all over the place.,1
I want to see this country's decision,1
You are a bitch.,1
I'm not a fan of the movie.,1
You are a big old boy,1
I have been given the right to vote,1
This atheist has to send the kids shoes to India,1
This atheist is the descendant of the Bobozaheller this atheist Half Besenma,1
You are a child of Satan,1
I'm not going to be a fan of the whole thing.,1
The child of Halar Pula Kafe,1
I just want to be a little bit more real.,1
That son of a bitch ain't hitting on you.,1
In a minute a Khanki gave a call to the presenter,1
The number of the kid is like a kid.,1
"I'm seeing this guy in a shop, you son of a bitch.",1
It is clear that the people who are not able to make such claims on their own are not able to make such claims on their own.,1
"I'm telling you, inshallah, there will be Islam in this country. You can't do anything about Islam.",1
You are a holy bastard child your street goes to the street goes to your mother after wandering with you your father gave birth to you so less than a thousand will not be less than a thousand gave birth,1
Gyas Uddin Chatter Taheri Malun Ether Motherchod Ether Kafe's whores Jahannamami Jaraj Pathwreck Gomrah Pathwreck Gomrah Ether Malun Ether Motherchod,1
Magir Baasa says Allah's wrath will be read Allah understands the ta'fik day,1
Chudab chudb notti is the ability to talk about Taheri is the ability to talk about how to get a spoiled wife to steal a picture of her husband but to open an ID in the name of the Lord has been uploaded,1
"The Prophet is a prophet, and you understand something.",1
I'm telling you my name is Tarumv Takes your name is the bitch baby,1
You don't want to talk to the atheist Lord.,1
The children of the children,1
Those who believe in the Divanbaghi are the Kafar of the Divanbaghi son of a bitch there is no doubt about it,1
Halah a drunk Halah Dewan the tiger,1
This unborn child needs to be tied to the side of the road with oil-filled baby bandages inside the gower.,1
Butper who is taking pictures of English teaches haram says and who is doing halal butper you know that you are not a boy,1
Atheist who shoots.,1
The enemy of the Haramazada Ooliagone.,1
This shit is supposed to be for his sandals and shoes,1
Salai has eaten cannabis,1
I don't understand how they are.,1
The country is gone with the Nazis.,1
Leave this motherfucker behind the Lord. You will be flogged after death. Bad thief fucker male. Mader puppy also find your fault. Do not look at the eyes of this motherfucker.,1
"Brother, you are a mad goat.",1
"It's hard to catch Allah. As long as you catch him, you'll understand.",1
You're not going to die?,1
I'm a little tired but I can see it.,1
This doggy kid if I could get close to handle doggy dia rapia myra falaiyat,1
This bastard boy must be hanged by the neck,1
Lord Koomi Madrasas teacher Ra boys putty kill on this subject a vow,1
There are many fools who live in this place who claim to be the blind devotees of the Dewan Baghi.,1
He married a girl of many years to the husband of his son who had taken his daughter to marry him years after his father died.,1
Sala is a chicken thief,1
The foolish Hafizur is the biggest fraud in Bangladesh.,1
This kid's children Siddiqui Lord says listen to your heart and then oppose it.,1
Shালা এত বড় ভিডিও বানাস কেন মিনিট এ তো হালার বায়োগ্রাফি দেখালাম 🤣🤣🤣,1
The goddess is a goddess of the underworld.,1
I think that's crazy.,1
"If I was in this office, I'd be ignorant of the bastard's choice of shoes.",1
The Goddess of the Rain,1
What does the Quran say?,1
This is the place 😂🤣🤣,1
I am the mother of the goddess,1
♪ I'm going to give you a baby ♪,1
He gave them no more.,1
"Brother, this son of a bitch is getting fucked.",1
You're like a bad boy who's a bad boy.,1
This atheist should be killed.,1
The son of a bitch is drunk.,1
Your face is a good way to look at yourself.,1
I'm going to fuck a little boy.,1
Ram Chagal Ki Kyaa Achuda Taheri is the first,1
You have no value among dogs. They're atheist bastards.,1
"The first time I saw the man who was a big fan of the show, I was so excited to see him.",1
Give me a hot gasket of the rich of the firstborn,1
Salara money chuda country will be good where the money near all the sales have been done,1
I'd like to kill him.,1
Khankiir Fula Hafeezur Rahman Vand and You are a Jaraj,1
"I need your ass now, Khani Maghi",1
This nastik golatto psuur Qatar o পরেনা এগুলা মনস রুপে Why is there a child of the dog in this world,1
Who's gonna take them to the fucking league?,1
The whole world is in the hands of the devil,1
The Prophet's hair was cut from his head.,1
"If this bastard's son gets caught then and his wife get caught, I'll give him the chance to get married. If this bastard's son has the courage to come back, I'll answer you.",1
From the good to the bad,1
I'm worried about Dewan Bagir's son but no other rank.,1
Why do you lie to a mother's child?,1
