sentence,labels
rt gurujeremi hoe use theit happen excus mean cope wit ho they make seem control o8230,1
rt gurujeremi that nigga get cheat she lie ur face bc denial hoe action but tell homegirl it8230,1
rt gurujeremi women think angel so denial hoe action dont fall facad see past b8230,1
rt guwopp1017 bulli doesnt existbitch ass peopl exist if dont stand fuck amp stop pussi,1
rt guycod flirt bitch twitter like httptcoubftgh262o,1
rt guycod one loyal girlfriend worth hundr hoe,1
rt guycod scientist recent discov bitch fact trippin,1
rt guyspictur onc bitch get d httptcodewe9ttuz5,1
rt gvldrve 8220satisfiedx esj got ugli hoe yeah leon g student aint make better 999 em fugly8221 you aint lyi8230,1
rt gvmbi thi bitch possess thot demon httpstcofhfgbsihh,1
rt h8uho alot good girl made twitter amp becam hoe attent dont receiv father,1
rt hbcufess mannn hoe everybodi word dont love hoe especi famu,1
rt hbcufess all hoe want sum good dick amp attent all hbcu,1
rt hbcufess am i nigga fuck virgin expect scream she wasnt even moaningbitch virgin fa8230,1
rt hbcufess i got bomb dick alpha q 2 kappa iota amptwo professor month im hoei say8230,1
rt hbcufess i guess confess trash none got post famu,0
rt hbcufess i know bf break w ill becom biggest hoe tear eye ampprob fuck anyon look way bc id s8230,1
rt hbcufess my bodi count went 1 9 one semest im hoe love sex famu,1
rt hbcufess sigma love eat pussi juic parti famu,1
rt hbcufess so homegirl fuck alpha littl know she sloppi second how pussi tast famu,1
rt hbcufess us dyke get play nigga famu,1
rt hbcufess track girl best pussi bethunecookman,1
rt hegscom what bright yellow thing ref show martin indi i cant rememb see one clubmetro,0
rt hell3rel today day hoe get pass fool128514,1
rt hennerg 1285571285571285578220stopbeingsob yall say whi date lil girl like matur hoe rampag outside8221,1
rt hgshit 1bookieg i fuck yo bitch bruh i tri tho,1
rt hgshit 1bookieg aye g i fuck yo bitch mistak,1
rt hgshit 1bookieg klutzi bitch,1
rt hgshit caus bitch im tae kinglut,1
rt hgshit mf still spot 3yr ago beef nigha sleep hoe eat restau8230,1
rt hgshit on mama you hoe omm you bitch omm get jam i bet snitch omm 128514,1
rt hgshit pull like look shoe bitch 128526,1
rt hmsguy rahal idiot second tear eye year he wreck someon yellow,0
rt hofsportstalk it okay michael sam mock manziel johnni mock sam pretend dick mouth hed get a8230,1
rt hooligansissu ajswagggg fuck faggot they thirsti eachoth they probabl fuck behind redempt,1
rt hooligansissu ajswagggg rich son bitch greadi smh,1
rt humor18plu rt rememb steve blue clue left us bitch ass nigga joe httptcovsy3ejfzhf,1
rt humonthes everi day i thank nigga jesu hot wing uncanni abil tend bitch,1
rt hypebeastaustin 8220viridoesitt last night cool nigga worri bout us bitches8221it like time,1
rt hypebeastaustin love one bucket head hoe noway,1
rt hakosav bruh alway sooooooooooooooo tire never sleep im like new speci retard disrespect,1
rt haleydych i wonder got attract huge bitch,1
rt halotgmg 1stnamebravo know nigga bitch nigga got nerv twitter,1
rt hamseabdala charli sheen fuck boss httptcowde24qtbf6,1
rt handsomeassdada major femal yall gass sell pussi prostitut escort trick dont fool 8230,1
rt hannahjoeckel i often tri help someon i cant decid whether i want like insta pic like ehh ill throw bitch 8230,1
rt hannahpik i think im addict nake pictur sit talk bout bitch almost had127911,1
rt hardnucklif kamehamehaaaaaaa bitch,1
rt harmssi rt strangekeith 8220quanndadon word rt tan1aaa have zero hoe gtgtgtgt8221,1
rt harrydillema gjk1979 fluuteki moniquesparla wltrrr ik vraag al maanden af hoe de nl per zich al een stel hoeren gaan ge8230,0
rt harrystyl kathygriffin i found oreo pocket is thank look xx,0
rt harrystyl a bird poop,0
rt harrystyl it yellow httptcoxb4dkwuoki,0
rt harryslaststand on armisticeday cri never again absent mock pledg neverforget fallen ancient an8230,0
rt hawkinsusa parti racist elect black dude south the parti war women elect first ever woman redneck8230,1
rt hayyylayyy im piss i either go merit scholar use big word i go ghetto fabul talk like im trashi either way i8230,1
rt heismeiamhim caus lord know anoth bitch call yo nigga handsom entertain all hell gonna break loos,1
rt hemightbejason someon build next door taunt grill go 830 i think id cut bitch sausage8230,1
rt heartlessgiri it amaz simpl girl insan bitch itd easi normal amp sane ge8230,1
rt heartlessgirl i know moment peopl especi guy so excus trust fuck around hoe,1
rt heartll dont like girl thatv around 128564 nigga realli cuffin commun pussi,1
rt heavensway 8220thompsonera 8220juniormaye8 thompsonera goe ego8221 and head bc sholl big8221 bye bitch,1
rt heidilrn fuck islam pigfuck trash troll itsjustme7o7 mzkerievan ctbauza,1
rt heisnotallow my boyfriend isnt allow give girl jacket that hoe know damn well channel weather cou8230,1
rt heissarcast facebook need 3 button dislik who care are retard,1
rt heissarcast if joke offend 1 im sorri 2 it wont happen 3 1 amp 2 lie 4 your pussi 5 your mom hate you8230,1
rt heissarcast if tweet offend 1 stop sensit pussi 2 fuck feel,1
rt heissarcast math citi bitch math math citi bitch math citi bitch math math citi bitch 10 10 10 20 equal 50 bitch,1
rt heissarcast pop molli whi dont hoe start pop birth control,1
rt heissarcast say bitch prove point,1
rt heissarcast the nicer easier your hurt so bitch,1
rt heissarcast ugli peopl taken 128143 nerd taken 128143 hoe taken 128143 everybodi taken 128143 128694,1
rt hellaratchet freshmanadvic roll backpack get bitch,1
rt hellocupkak too mani good singl girl mani hoe taken,1
rt hellokittymnw i could bitch right but ill restrain myself128129,1
rt hennyheathen bitch eat mad beefdrink henni shmoney danc that pussi alway stink,1
rt hennyheathen the fuuuck happen rt mrlondon aint nothin wors bad bitch lost 128532 httptcoawjdyd8uzk,1
rt henry3k when i littl i rememb lay horrifi bed hand puppet held mock trial convict put hand th8230,0
rt hermoufpiec hairi pussi bitch type got herp,1
rt hermoufpiec love bitch never act hollywood,1
rt hermannyrblog yanke shouldnt even bother show boston man just fold franchis cancel basebal,0
rt hermitthrush i suck giant dick suck skinni dick 9835 suck faggot dick suck nigger dick 9835 suck dick remind me8230,1
rt heroineaddict 15 yo total understood twin peak 40 yo cant seem follow the great outdoor goldfish cracker 8230,0
rt heyzeus666 i think men cheat theyr addict new pussi smell,1
rt hidevon the nae nae got white ppl late 128553 8220ayoteeshh laugh ass ate hoe stonnaaaaa 128535128168127809127811127810 naena httpstcopn8230,1
rt hiimanasshol 8220victoriafina chief keef trash8221im glad someon said,1
rt hiimanasshol dustine82394 victoriafina jammer9hunna scaryjumanji8 low key miss bitches128517,1
rt hiniamani clemheem me grandma got tweakin hoe httpstcoood1r2wvu6sh turnt,1
rt hislick bitch better play w c k,1
rt hiby uglyassayekay ugh i fuckin hate bitch dont answer call ewwwwwww hiby ugh i hate ass8230,1
rt highclasscapri im go bitch tread care,1
rt highfiveohtwo i cant stand dumb fuck bitch,1
rt highschoolsuckz horribl friend read text put phone someth forget repli 4 ho8230,0
rt highsociety26 these old hoe madddd drayafac malaysiapargo slay attir basketballwivesla drayamonday mala8230,1
rt hilariousbubbl 8220what twelve8221 yeah scale one ten bitch,1
rt hilariousbubbl scientist recent discov bitch fact trippin,1
rt hilariousbubbl text bitch 1112 make wish come true,1
rt hilariousselfi ugli bitch take selfi 128557 httptcosnt2iomhgr,1
rt hillbillieti ufuckinright hillbillieti kuntrytawk93 mannn hoe like wen i school babi da8230,1
rt hinojosa214 bitch fuck fuck brandei go o connor fuck o connor fuck brandei just kid htown helot flex bitch 128514128514128514 8230,1
rt hiphopisdeaddd cowboy trash againth nfl bike normal,0
rt hiphopisdeaddd my brother want put asshol persona get femalesthat happen let pussi control you8230,1
rt hiphopisdeaddd top ten rapper with hoe 1hopsin 2lupe 3canibu 4imt 5childish g 6papoos 7hopsin 8joell ortiz 9kr 8230,1
rt historyinp alli soldier mock hitler atop balconi reich chancelleri fred ramag 1945 httptcohltkroqri,0
rt hittehblunt hit blunt bruh tell go text hoe she one hoe i keep text httpt8230,1
rt hitmanholla rt ayeverb ok im watch mook vs luxneith good but mook 30 wasnt close vs hitm8230,0
rt hitsbiunt hit blunt bruh tell go text hoe she one hoe i keep text httpt8230,1
rt hlghkey i sex lot guy im hoeand i sell crack peopl drug dealer foh hoe,1
rt hlghkey if ya girl text back slow gotta hit els text watch that bitch get defens dwig8230,1
rt hntrmoor you ever call ex your fuck side bitch yea im gonna later,1
rt hobokarl while men often rambl retard women appear trashi tipsi lawless lust httptcoa58230,1
rt hobsondarlen 1corinthians126 hobsondarlen blessjesu amo 33 can two walk togeth unless agre differentlevel 8230,0
rt hobson2 that bird,0
rt hockeydrunk playoff hockey suck dude snicker your retard your hungri,1
rt hoefact dont trust hoe httptco03sohp4p41,1
rt hoesscreamtessa lot bankrol 128184 amp hoe 128131,1
rt hoeslovem these hoe like nigga spend money talk,1
rt hokuboku i like i found edit facebook comment trend topic twitter you think id hear abo,0
rt holdmycrown23 8220daniellurrr damn bitch middl school look grown af nudes1285638221,1
rt hollyrfish isnt funni peopl call fat ugli whore stupid cunt bitch etc one whine abo8230,1
rt hollywoodlavish i want real relationship 9994128272 game lie side hoe 128143128145128107128081128525128152128141,1
rt hollywooodti rt 8220hotphillyboi lawd jesu cant real128514 httptcozcjlhvshoz8221shit ghetto real laugh loud,1
rt holyjacob inbaltimor attract everybi believ niggasbitch regardless realli,1
rt holyfield67 jihadi work accid 13 taliban fighter kill when their i deton prematurely8230 httptcojuphsx1zp celebrate8230,0
rt honeyguwop 128533128543128553 im readi see yall hoe tweet new year new 128546,1
rt honeygotbunn 1stblocjeremiah lmfaoo never i dolo i dont got nigga amp old hoe fuck all them 128074128514128514128514,1
rt honeyydip 1 rt gingersospici me rt vianawf fat bitch who fat think thick big fine,1
rt hoodbibi side hoe get love thotolog 613,1
rt hoodbibi thou shall type bad bitch thee thing thou shall like herassfat 615,1
rt hoodbibi and 7th day god said hoe everybodi,1
rt hoodjesusyo last name sinner first name imma like ur pancak tha mornin he got cover like aunt jemima,0
rt hoodrichnick whi ya nigga gassin wack ass bitch 128553128553,1
rt hoodsbuttcrack vegebitemeash 10 browni point,0
rt hoodstarzdread main reason aint got girl caus aint never found 1 bitch tryna get money wit yall hoe like8230,1
rt hootiegang4ev de bitch swear dey faith,1
rt hornyfact a girl know bitch like boyfriend 128564128080,1
rt hornyfact fuck twerk bitch cook,1
rt hornyfact i call peni the titan mani bitch went,1
rt hornyfact your opinion irrelev cunt,1
rt hornyfact girl tweet might ghetto bring food outsid movi might stupid pay 499 a8230,0
rt hoskinsty96 8220xjessica14x brandon annoying8221and lil bitch,1
rt hoskinsty96 vonteyisaboss 128514128514128514 ghetto ass mofo,0
rt hotsausag is crime nigga wanna eat pussi,1
rt howardrop if dont like tweet belief jesu christ pleas respect dont mock make neg remarks8230,0
rt htownzoutlaw713 keshawn martin soooooooooo fuck trash,1
rt httpjaebe hoe be go depress dude jail bc femal gettn told shit need there8230,1
rt huffingtonpost obama i alway necessari protect american peopl defend evolv threat ho8230,0
rt hugmakeem i love bad bitch attitud idk cuti that savag sexi fuck,1
rt hugmakeem im avoid commit hoe aint loyal,1
rt huhwhatsacondom bruuuuuuh 128557128557128557128557128514128514128514128514 8220mysportslegion kobe last night yell dwight howard you bitch ass n httpstco8230,1
rt huhwhatsacondom fam 8220sulunatdigga you faggot kick field goal rt deiongottastfu got beat 44 3 madden8221,1
rt huhwhatsacondom thi would never happen noncolor award show betaward httptcorujnu1l7t8,0
rt humanx86 2013fave rt dgdynasti 88tiletern humanx86 lakeshorejohnni i ain8217t tryna see vertrellcart nigger leg bikini 128562,1
rt humxnerror cant cool gonna littl bitch tear eye,1
rt hunneemolassess leg dont rub togeth mean pwoosi trash heard,1
rt huntermoor if doesnt take ass tell bitch youll pass,1
rt huntermoor retweet fuck someon bitch,1
rt hurricanedam i never understood whole pissin bitch trend go roundi like bitch clean mayn,1
rt hypper i roast hoe,1
rt hype african color car i push nigger whip,1
rt iammissramirez charli sheen man laugh loud httptcofcfsbvaphh,0
rt iamnicklminaj attent leg aint everybodi especi hippo look hoe,1
rt iamnicklminaj im say she hoe she wiener heinz ketchup,1
rt iamtreyu we gotta get rid trash ass alex smith,1
rt iambobo what happen old wigga the gonorrhea one,1
rt iamniarich nigga scream like lil bitch laugh loud httpstcob1qbndpxdv,1
rt iambeautyful chink ass eye 128557128584,1
rt idontclaimho yung berg bitch move 128530128514,1
rt ieatheartsbitch if tell dick good gone wanna tri tell wack gone wanna see a hoe gone h8230,1
rt iesofab 128514 rt veronicagk yea i got big hand laugh loud im big bitch 510 laugh loud im gon small hand 128514128514128514128514,1
rt iexaminetitti too mani bitch strictli reli look cant bring noth tabl 100 like iphon 128514128514,1
rt iggyazalea like guy ask number say ugli bitch say no8230,1
rt ihavesexalot 100d real shiit niggah 1281759994,1
rt ihavesexalot i dont luv deez hoe all128076,1
rt iiixxviiiliii omg two monkey twin never call anoth girl ugli they got thicker mustach 128534,1
rt iinkychiefwuk chiefkeef bitch shorti turnup otf,1
rt ijustbechillinn dont bitch get mad stop tri laugh loud,1
rt ikeepitreal chrisbrown bitch 4 hittin woman jayz bitch 4 lettin woman hit bitch needa make ya mind 128134 yah want yah a8230,1
rt ilongdickho when bitch say dick game stupid httptcocw5uoqx4d,1
rt islandboirambo 1stblocjeremiah hoe starleasha heard give uh nigga good ass educ laugh ass,1
rt iscoutgirl verballyabrupt bitch,1
rt itolduidgaf ion put shit pass bitch,1
rt iwillstillris if gator gator bait gatorn,0
rt iamyoungpap shanea1 iamyoungpap boy wat dat bitch eatin lunch err dayim tellin ya,1
rt ibekoolz food goodexcept rice cook bitch monday week tootsi,0
rt ibekoolz rough face hoe kidswho u128553128553128553 self esteem issuesmor kid secur love,1
rt ibekoolz leav ya kid unattend caus wanna turn i hate fertil hoe,1
rt idntgiv3afuk good pussi make nigga cum quick shit faster vine video,1
rt idontkiara it aint noth 998665039 bitch 128075128514,1
rt ifloodsyatl zariavonmar um httptcocuue9vvc2m exactli hoe twat setup,1
rt igotdajuic i play wit pussi nigga,1
rt ihateva nigga captain obviou ass tweet treat women lone low self esteem hoe ea8230,1
rt iamcach nun bad bitch link tonight mansionelan finna go crazi,1
rt iameviltebow ani man order 6 inch sandwich subway pussi bitch fact,1
rt iamjamienicol from k michel keyshia cole laugh loud vianawf more bitter hurt bitch music horizon,1
rt iamjonahhili if open cold beer becom warm finish your bitch,1
rt iammrechol 9 time outta 10 bitch gonna know hoe,1
rt iammrechol if hoe yesterday youll hoe tomorrow,1
rt iammrechol laugh ass 8220gurujeremi a hoe best excus happen lol no you hoe happen it okay admit it8230,1
rt iammrechol she eat pussi dont eat veget,1
rt iammrechol you hoe dont deserv respect ask,1
rt iamricolov these hoe turn contortionist see ass amp smile pictur smh it hard work thir8230,1
